_id,id,year,state_name,state_code,district_name,district_code,season,crop_code,crop_name,crop_type,area,area_unit,production,production_unit,yield,yield_unit
225770,225769, 2019-20,Karnataka,29,Belagavi,527,Kharif     ,105,Ragi,Cereals,1014.0,Hectare,1193.0,Tonnes,1.18,Tonnes/Hectare
225771,225770, 2019-20,Karnataka,29,Belagavi,527,Rabi       ,105,Ragi,Cereals,98.0,Hectare,139.0,Tonnes,1.42,Tonnes/Hectare
225772,225771, 2019-20,Karnataka,29,Bengaluru Urban,525,Kharif     ,105,Ragi,Cereals,18380.0,Hectare,37628.0,Tonnes,2.05,Tonnes/Hectare
225773,225772, 2019-20,Karnataka,29,Bengaluru Urban,525,Rabi       ,105,Ragi,Cereals,376.0,Hectare,533.0,Tonnes,1.42,Tonnes/Hectare
225774,225773, 2019-20,Karnataka,29,Bengaluru Urban,525,Summer     ,105,Ragi,Cereals,8.0,Hectare,14.0,Tonnes,1.75,Tonnes/Hectare
225775,225774, 2019-20,Karnataka,29,Bidar,529,Kharif     ,105,Ragi,Cereals,36.0,Hectare,63.0,Tonnes,1.75,Tonnes/Hectare
225776,225775, 2019-20,Karnataka,29,Bidar,529,Rabi       ,105,Ragi,Cereals,24.0,Hectare,34.0,Tonnes,1.42,Tonnes/Hectare
225777,225776, 2019-20,Karnataka,29,Chamarajanagara,531,Kharif     ,105,Ragi,Cereals,5081.0,Hectare,10055.0,Tonnes,1.98,Tonnes/Hectare
225778,225777, 2019-20,Karnataka,29,Chamarajanagara,531,Rabi       ,105,Ragi,Cereals,438.0,Hectare,621.0,Tonnes,1.42,Tonnes/Hectare
225779,225778, 2019-20,Karnataka,29,Chamarajanagara,531,Summer     ,105,Ragi,Cereals,91.0,Hectare,219.0,Tonnes,2.41,Tonnes/Hectare
225780,225779, 2019-20,Karnataka,29,Chikkaballapura,630,Kharif     ,105,Ragi,Cereals,44956.0,Hectare,91652.0,Tonnes,2.04,Tonnes/Hectare
225781,225780, 2019-20,Karnataka,29,Chikkaballapura,630,Rabi       ,105,Ragi,Cereals,679.0,Hectare,962.0,Tonnes,1.42,Tonnes/Hectare
225782,225781, 2019-20,Karnataka,29,Chikkaballapura,630,Summer     ,105,Ragi,Cereals,173.0,Hectare,308.0,Tonnes,1.78,Tonnes/Hectare
225783,225782, 2019-20,Karnataka,29,Chikkamagaluru,532,Kharif     ,105,Ragi,Cereals,33624.0,Hectare,43794.0,Tonnes,1.3,Tonnes/Hectare
225784,225783, 2019-20,Karnataka,29,Chikkamagaluru,532,Rabi       ,105,Ragi,Cereals,595.0,Hectare,843.0,Tonnes,1.42,Tonnes/Hectare
225785,225784, 2019-20,Karnataka,29,Chikkamagaluru,532,Summer     ,105,Ragi,Cereals,3.0,Hectare,5.0,Tonnes,1.67,Tonnes/Hectare
225786,225785, 2019-20,Karnataka,29,Chitradurga,533,Kharif     ,105,Ragi,Cereals,38291.0,Hectare,54528.0,Tonnes,1.42,Tonnes/Hectare
225787,225786, 2019-20,Karnataka,29,Chitradurga,533,Rabi       ,105,Ragi,Cereals,7305.0,Hectare,12672.0,Tonnes,1.73,Tonnes/Hectare
225788,225787, 2019-20,Karnataka,29,Chitradurga,533,Summer     ,105,Ragi,Cereals,866.0,Hectare,1383.0,Tonnes,1.6,Tonnes/Hectare
225789,225788, 2019-20,Karnataka,29,Davangere,535,Kharif     ,105,Ragi,Cereals,6899.0,Hectare,10722.0,Tonnes,1.55,Tonnes/Hectare
225790,225789, 2019-20,Karnataka,29,Davangere,535,Rabi       ,105,Ragi,Cereals,2292.0,Hectare,2423.0,Tonnes,1.06,Tonnes/Hectare
225791,225790, 2019-20,Karnataka,29,Davangere,535,Summer     ,105,Ragi,Cereals,231.0,Hectare,412.0,Tonnes,1.78,Tonnes/Hectare
225792,225791, 2019-20,Karnataka,29,Dharwad,536,Kharif     ,105,Ragi,Cereals,52.0,Hectare,91.0,Tonnes,1.75,Tonnes/Hectare
225793,225792, 2019-20,Karnataka,29,Dharwad,536,Rabi       ,105,Ragi,Cereals,56.0,Hectare,79.0,Tonnes,1.41,Tonnes/Hectare
225794,225793, 2019-20,Karnataka,29,Gadag,537,Kharif     ,105,Ragi,Cereals,53.0,Hectare,93.0,Tonnes,1.75,Tonnes/Hectare
225795,225794, 2019-20,Karnataka,29,Gadag,537,Rabi       ,105,Ragi,Cereals,32.0,Hectare,45.0,Tonnes,1.41,Tonnes/Hectare
225796,225795, 2019-20,Karnataka,29,Gadag,537,Summer     ,105,Ragi,Cereals,1.0,Hectare,2.0,Tonnes,2.0,Tonnes/Hectare
225797,225796, 2019-20,Karnataka,29,Hassan,539,Kharif     ,105,Ragi,Cereals,71870.0,Hectare,116002.0,Tonnes,1.61,Tonnes/Hectare
225798,225797, 2019-20,Karnataka,29,Hassan,539,Rabi       ,105,Ragi,Cereals,4210.0,Hectare,4535.0,Tonnes,1.08,Tonnes/Hectare
225799,225798, 2019-20,Karnataka,29,Hassan,539,Summer     ,105,Ragi,Cereals,309.0,Hectare,551.0,Tonnes,1.78,Tonnes/Hectare
225800,225799, 2019-20,Karnataka,29,Haveri,540,Kharif     ,105,Ragi,Cereals,233.0,Hectare,184.0,Tonnes,0.79,Tonnes/Hectare
225801,225800, 2019-20,Karnataka,29,Haveri,540,Rabi       ,105,Ragi,Cereals,89.0,Hectare,126.0,Tonnes,1.42,Tonnes/Hectare
225802,225801, 2019-20,Karnataka,29,Haveri,540,Summer     ,105,Ragi,Cereals,17.0,Hectare,30.0,Tonnes,1.76,Tonnes/Hectare
225803,225802, 2019-20,Karnataka,29,Kalaburagi,538,Kharif     ,105,Ragi,Cereals,61.0,Hectare,107.0,Tonnes,1.75,Tonnes/Hectare
225804,225803, 2019-20,Karnataka,29,Kalaburagi,538,Rabi       ,105,Ragi,Cereals,44.0,Hectare,62.0,Tonnes,1.41,Tonnes/Hectare
225805,225804, 2019-20,Karnataka,29,Kodagu,541,Kharif     ,105,Ragi,Cereals,21.0,Hectare,37.0,Tonnes,1.76,Tonnes/Hectare
225806,225805, 2019-20,Karnataka,29,Kolar,542,Kharif     ,105,Ragi,Cereals,59808.0,Hectare,118010.0,Tonnes,1.97,Tonnes/Hectare
225807,225806, 2019-20,Karnataka,29,Kolar,542,Rabi       ,105,Ragi,Cereals,727.0,Hectare,1030.0,Tonnes,1.42,Tonnes/Hectare
225808,225807, 2019-20,Karnataka,29,Kolar,542,Summer     ,105,Ragi,Cereals,56.0,Hectare,100.0,Tonnes,1.79,Tonnes/Hectare
225809,225808, 2019-20,Karnataka,29,Koppal,543,Kharif     ,105,Ragi,Cereals,77.0,Hectare,134.0,Tonnes,1.74,Tonnes/Hectare
225810,225809, 2019-20,Karnataka,29,Koppal,543,Rabi       ,105,Ragi,Cereals,35.0,Hectare,50.0,Tonnes,1.43,Tonnes/Hectare
225811,225810, 2019-20,Karnataka,29,Mandya,544,Kharif     ,105,Ragi,Cereals,43848.0,Hectare,65566.0,Tonnes,1.5,Tonnes/Hectare
225812,225811, 2019-20,Karnataka,29,Mandya,544,Rabi       ,105,Ragi,Cereals,2053.0,Hectare,3279.0,Tonnes,1.6,Tonnes/Hectare
225813,225812, 2019-20,Karnataka,29,Mandya,544,Summer     ,105,Ragi,Cereals,2090.0,Hectare,4189.0,Tonnes,2.0,Tonnes/Hectare
225814,225813, 2019-20,Karnataka,29,Mysuru,545,Kharif     ,105,Ragi,Cereals,43160.0,Hectare,62610.0,Tonnes,1.45,Tonnes/Hectare
225815,225814, 2019-20,Karnataka,29,Mysuru,545,Rabi       ,105,Ragi,Cereals,14020.0,Hectare,19885.0,Tonnes,1.42,Tonnes/Hectare
225816,225815, 2019-20,Karnataka,29,Mysuru,545,Summer     ,105,Ragi,Cereals,170.0,Hectare,362.0,Tonnes,2.13,Tonnes/Hectare
225817,225816, 2019-20,Karnataka,29,Raichur,546,Kharif     ,105,Ragi,Cereals,77.0,Hectare,134.0,Tonnes,1.74,Tonnes/Hectare
225818,225817, 2019-20,Karnataka,29,Raichur,546,Rabi       ,105,Ragi,Cereals,59.0,Hectare,84.0,Tonnes,1.42,Tonnes/Hectare
225819,225818, 2019-20,Karnataka,29,Ramanagara,631,Kharif     ,105,Ragi,Cereals,56632.0,Hectare,131865.0,Tonnes,2.33,Tonnes/Hectare
225820,225819, 2019-20,Karnataka,29,Ramanagara,631,Rabi       ,105,Ragi,Cereals,379.0,Hectare,537.0,Tonnes,1.42,Tonnes/Hectare
225821,225820, 2019-20,Karnataka,29,Ramanagara,631,Summer     ,105,Ragi,Cereals,698.0,Hectare,1245.0,Tonnes,1.78,Tonnes/Hectare
225822,225821, 2019-20,Karnataka,29,Shivamogga,547,Kharif     ,105,Ragi,Cereals,500.0,Hectare,791.0,Tonnes,1.58,Tonnes/Hectare
225823,225822, 2019-20,Karnataka,29,Shivamogga,547,Rabi       ,105,Ragi,Cereals,21.0,Hectare,30.0,Tonnes,1.43,Tonnes/Hectare
225824,225823, 2019-20,Karnataka,29,Shivamogga,547,Summer     ,105,Ragi,Cereals,8.0,Hectare,14.0,Tonnes,1.75,Tonnes/Hectare
225825,225824, 2019-20,Karnataka,29,Tumakuru,548,Kharif     ,105,Ragi,Cereals,143275.0,Hectare,232070.0,Tonnes,1.62,Tonnes/Hectare
225826,225825, 2019-20,Karnataka,29,Tumakuru,548,Rabi       ,105,Ragi,Cereals,299.0,Hectare,424.0,Tonnes,1.42,Tonnes/Hectare
225827,225826, 2019-20,Karnataka,29,Tumakuru,548,Summer     ,105,Ragi,Cereals,424.0,Hectare,756.0,Tonnes,1.78,Tonnes/Hectare
225828,225827, 2019-20,Karnataka,29,Uttara Kannada,550,Kharif     ,105,Ragi,Cereals,6.0,Hectare,10.0,Tonnes,1.67,Tonnes/Hectare
225829,225828, 2019-20,Karnataka,29,Uttara Kannada,550,Rabi       ,105,Ragi,Cereals,15.0,Hectare,21.0,Tonnes,1.4,Tonnes/Hectare
225830,225829, 2019-20,Karnataka,29,Vijayapura,530,Kharif     ,105,Ragi,Cereals,110.0,Hectare,192.0,Tonnes,1.75,Tonnes/Hectare
225831,225830, 2019-20,Karnataka,29,Vijayapura,530,Rabi       ,105,Ragi,Cereals,89.0,Hectare,126.0,Tonnes,1.42,Tonnes/Hectare
225832,225831, 2019-20,Karnataka,29,Yadagiri,635,Kharif     ,105,Ragi,Cereals,4.0,Hectare,7.0,Tonnes,1.75,Tonnes/Hectare
225833,225832, 2019-20,Karnataka,29,Yadagiri,635,Rabi       ,105,Ragi,Cereals,14.0,Hectare,20.0,Tonnes,1.43,Tonnes/Hectare
225834,225833, 2019-20,Karnataka,29,Yadagiri,635,Summer     ,105,Ragi,Cereals,3.0,Hectare,5.0,Tonnes,1.67,Tonnes/Hectare
225835,225834, 2019-20,Karnataka,29,Bagalkote,524,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,2.0,Hectare,5.0,Tonnes,0.0,Tonnes/Hectare
225836,225835, 2019-20,Karnataka,29,Ballari,528,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,5.0,Hectare,1.0,Tonnes,0.2,Tonnes/Hectare
225837,225836, 2019-20,Karnataka,29,Bangalore Rural,526,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,4.0,Hectare,1.0,Tonnes,0.25,Tonnes/Hectare
225838,225837, 2019-20,Karnataka,29,Belagavi,527,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,149.0,Hectare,36.0,Tonnes,0.24,Tonnes/Hectare
225839,225838, 2019-20,Karnataka,29,Bengaluru Urban,525,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,21.0,Hectare,5.0,Tonnes,0.24,Tonnes/Hectare
225840,225839, 2019-20,Karnataka,29,Bidar,529,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,3.0,Hectare,1.0,Tonnes,0.33,Tonnes/Hectare
225841,225840, 2019-20,Karnataka,29,Chikkaballapura,630,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,7.0,Hectare,2.0,Tonnes,0.29,Tonnes/Hectare
225842,225841, 2019-20,Karnataka,29,Chitradurga,533,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,1.0,Hectare,2.0,Tonnes,0.0,Tonnes/Hectare
225843,225842, 2019-20,Karnataka,29,Davangere,535,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,1.0,Hectare,2.0,Tonnes,0.0,Tonnes/Hectare
225844,225843, 2019-20,Karnataka,29,Dharwad,536,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,1.0,Hectare,2.0,Tonnes,0.0,Tonnes/Hectare
225845,225844, 2019-20,Karnataka,29,Gadag,537,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,3.0,Hectare,1.0,Tonnes,0.33,Tonnes/Hectare
225846,225845, 2019-20,Karnataka,29,Haveri,540,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,5.0,Hectare,1.0,Tonnes,0.2,Tonnes/Hectare
225847,225846, 2019-20,Karnataka,29,Kalaburagi,538,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,2.0,Hectare,1.0,Tonnes,0.0,Tonnes/Hectare
225848,225847, 2019-20,Karnataka,29,Kolar,542,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,4.0,Hectare,1.0,Tonnes,0.25,Tonnes/Hectare
225849,225848, 2019-20,Karnataka,29,Mandya,544,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,2.0,Hectare,1.0,Tonnes,0.0,Tonnes/Hectare
225850,225849, 2019-20,Karnataka,29,Raichur,546,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,9.0,Hectare,2.0,Tonnes,0.22,Tonnes/Hectare
225851,225850, 2019-20,Karnataka,29,Ramanagara,631,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,1.0,Hectare,2.0,Tonnes,0.0,Tonnes/Hectare
225852,225851, 2019-20,Karnataka,29,Tumakuru,548,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,7.0,Hectare,2.0,Tonnes,0.29,Tonnes/Hectare
225853,225852, 2019-20,Karnataka,29,Vijayapura,530,Kharif     ,1004,Rapeseed &Mustard,Oilseeds,3.0,Hectare,1.0,Tonnes,0.33,Tonnes/Hectare
225854,225853, 2019-20,Karnataka,29,Bagalkote,524,Kharif     ,101,Rice,Cereals,33.0,Hectare,106.0,Tonnes,3.21,Tonnes/Hectare
225855,225854, 2019-20,Karnataka,29,Bagalkote,524,Summer     ,101,Rice,Cereals,49.0,Hectare,149.0,Tonnes,3.04,Tonnes/Hectare
225856,225855, 2019-20,Karnataka,29,Ballari,528,Kharif     ,101,Rice,Cereals,97180.0,Hectare,421999.0,Tonnes,4.34,Tonnes/Hectare
225857,225856, 2019-20,Karnataka,29,Ballari,528,Summer     ,101,Rice,Cereals,33995.0,Hectare,131086.0,Tonnes,3.86,Tonnes/Hectare
225858,225857, 2019-20,Karnataka,29,Bangalore Rural,526,Kharif     ,101,Rice,Cereals,141.0,Hectare,410.0,Tonnes,2.91,Tonnes/Hectare
225859,225858, 2019-20,Karnataka,29,Bangalore Rural,526,Summer     ,101,Rice,Cereals,65.0,Hectare,197.0,Tonnes,3.03,Tonnes/Hectare
225860,225859, 2019-20,Karnataka,29,Belagavi,527,Kharif     ,101,Rice,Cereals,60515.0,Hectare,151599.0,Tonnes,2.51,Tonnes/Hectare
225861,225860, 2019-20,Karnataka,29,Belagavi,527,Summer     ,101,Rice,Cereals,1363.0,Hectare,4138.0,Tonnes,3.04,Tonnes/Hectare
225862,225861, 2019-20,Karnataka,29,Bengaluru Urban,525,Kharif     ,101,Rice,Cereals,573.0,Hectare,2241.0,Tonnes,3.91,Tonnes/Hectare
225863,225862, 2019-20,Karnataka,29,Bengaluru Urban,525,Summer     ,101,Rice,Cereals,37.0,Hectare,112.0,Tonnes,3.03,Tonnes/Hectare
225864,225863, 2019-20,Karnataka,29,Bidar,529,Kharif     ,101,Rice,Cereals,743.0,Hectare,832.0,Tonnes,1.12,Tonnes/Hectare
225865,225864, 2019-20,Karnataka,29,Bidar,529,Summer     ,101,Rice,Cereals,24.0,Hectare,73.0,Tonnes,3.04,Tonnes/Hectare
225866,225865, 2019-20,Karnataka,29,Chamarajanagara,531,Kharif     ,101,Rice,Cereals,6783.0,Hectare,23282.0,Tonnes,3.43,Tonnes/Hectare
225867,225866, 2019-20,Karnataka,29,Chamarajanagara,531,Summer     ,101,Rice,Cereals,1775.0,Hectare,5806.0,Tonnes,3.27,Tonnes/Hectare
225868,225867, 2019-20,Karnataka,29,Chikkaballapura,630,Kharif     ,101,Rice,Cereals,239.0,Hectare,795.0,Tonnes,3.33,Tonnes/Hectare
225869,225868, 2019-20,Karnataka,29,Chikkaballapura,630,Summer     ,101,Rice,Cereals,267.0,Hectare,811.0,Tonnes,3.04,Tonnes/Hectare
225870,225869, 2019-20,Karnataka,29,Chikkamagaluru,532,Kharif     ,101,Rice,Cereals,14399.0,Hectare,36236.0,Tonnes,2.52,Tonnes/Hectare
225871,225870, 2019-20,Karnataka,29,Chikkamagaluru,532,Summer     ,101,Rice,Cereals,1234.0,Hectare,3815.0,Tonnes,3.09,Tonnes/Hectare
225872,225871, 2019-20,Karnataka,29,Chitradurga,533,Kharif     ,101,Rice,Cereals,96.0,Hectare,216.0,Tonnes,2.25,Tonnes/Hectare
225873,225872, 2019-20,Karnataka,29,Chitradurga,533,Rabi       ,101,Rice,Cereals,784.0,Hectare,2120.0,Tonnes,2.7,Tonnes/Hectare
225874,225873, 2019-20,Karnataka,29,Chitradurga,533,Summer     ,101,Rice,Cereals,118.0,Hectare,210.0,Tonnes,1.78,Tonnes/Hectare
225875,225874, 2019-20,Karnataka,29,Dakshina Kannada,534,Kharif     ,101,Rice,Cereals,10260.0,Hectare,29455.0,Tonnes,2.87,Tonnes/Hectare
225876,225875, 2019-20,Karnataka,29,Dakshina Kannada,534,Rabi       ,101,Rice,Cereals,2368.0,Hectare,6157.0,Tonnes,2.6,Tonnes/Hectare
225877,225876, 2019-20,Karnataka,29,Davangere,535,Kharif     ,101,Rice,Cereals,69724.0,Hectare,232760.0,Tonnes,3.34,Tonnes/Hectare
225878,225877, 2019-20,Karnataka,29,Davangere,535,Summer     ,101,Rice,Cereals,34716.0,Hectare,114210.0,Tonnes,3.29,Tonnes/Hectare
225879,225878, 2019-20,Karnataka,29,Dharwad,536,Kharif     ,101,Rice,Cereals,9965.0,Hectare,12212.0,Tonnes,1.23,Tonnes/Hectare
225880,225879, 2019-20,Karnataka,29,Dharwad,536,Summer     ,101,Rice,Cereals,66.0,Hectare,200.0,Tonnes,3.03,Tonnes/Hectare
225881,225880, 2019-20,Karnataka,29,Gadag,537,Kharif     ,101,Rice,Cereals,3222.0,Hectare,9526.0,Tonnes,2.96,Tonnes/Hectare
225882,225881, 2019-20,Karnataka,29,Gadag,537,Summer     ,101,Rice,Cereals,1594.0,Hectare,3127.0,Tonnes,1.96,Tonnes/Hectare
225883,225882, 2019-20,Karnataka,29,Hassan,539,Kharif     ,101,Rice,Cereals,42301.0,Hectare,124617.0,Tonnes,2.95,Tonnes/Hectare
225884,225883, 2019-20,Karnataka,29,Hassan,539,Rabi       ,101,Rice,Cereals,1653.0,Hectare,4846.0,Tonnes,2.93,Tonnes/Hectare
225885,225884, 2019-20,Karnataka,29,Hassan,539,Summer     ,101,Rice,Cereals,2191.0,Hectare,6348.0,Tonnes,2.9,Tonnes/Hectare
225886,225885, 2019-20,Karnataka,29,Haveri,540,Kharif     ,101,Rice,Cereals,29195.0,Hectare,45763.0,Tonnes,1.57,Tonnes/Hectare
225887,225886, 2019-20,Karnataka,29,Haveri,540,Summer     ,101,Rice,Cereals,7135.0,Hectare,14722.0,Tonnes,2.06,Tonnes/Hectare
225888,225887, 2019-20,Karnataka,29,Kalaburagi,538,Kharif     ,101,Rice,Cereals,7040.0,Hectare,26050.0,Tonnes,3.7,Tonnes/Hectare
225889,225888, 2019-20,Karnataka,29,Kalaburagi,538,Rabi       ,101,Rice,Cereals,1051.0,Hectare,3523.0,Tonnes,3.35,Tonnes/Hectare
225890,225889, 2019-20,Karnataka,29,Kalaburagi,538,Summer     ,101,Rice,Cereals,1629.0,Hectare,4209.0,Tonnes,2.58,Tonnes/Hectare
225891,225890, 2019-20,Karnataka,29,Kodagu,541,Kharif     ,101,Rice,Cereals,27848.0,Hectare,71298.0,Tonnes,2.56,Tonnes/Hectare
225892,225891, 2019-20,Karnataka,29,Kodagu,541,Summer     ,101,Rice,Cereals,15.0,Hectare,46.0,Tonnes,3.07,Tonnes/Hectare
225893,225892, 2019-20,Karnataka,29,Kolar,542,Kharif     ,101,Rice,Cereals,1148.0,Hectare,2732.0,Tonnes,2.38,Tonnes/Hectare
225894,225893, 2019-20,Karnataka,29,Kolar,542,Summer     ,101,Rice,Cereals,92.0,Hectare,279.0,Tonnes,3.03,Tonnes/Hectare
225895,225894, 2019-20,Karnataka,29,Koppal,543,Kharif     ,101,Rice,Cereals,56290.0,Hectare,224490.0,Tonnes,3.99,Tonnes/Hectare
225896,225895, 2019-20,Karnataka,29,Koppal,543,Summer     ,101,Rice,Cereals,44086.0,Hectare,114253.0,Tonnes,2.59,Tonnes/Hectare
225897,225896, 2019-20,Karnataka,29,Mandya,544,Kharif     ,101,Rice,Cereals,52192.0,Hectare,156680.0,Tonnes,3.0,Tonnes/Hectare
225898,225897, 2019-20,Karnataka,29,Mandya,544,Rabi       ,101,Rice,Cereals,766.0,Hectare,2957.0,Tonnes,3.86,Tonnes/Hectare
225899,225898, 2019-20,Karnataka,29,Mandya,544,Summer     ,101,Rice,Cereals,13694.0,Hectare,42788.0,Tonnes,3.12,Tonnes/Hectare
225900,225899, 2019-20,Karnataka,29,Mysuru,545,Kharif     ,101,Rice,Cereals,76138.0,Hectare,239705.0,Tonnes,3.15,Tonnes/Hectare
225901,225900, 2019-20,Karnataka,29,Mysuru,545,Summer     ,101,Rice,Cereals,7544.0,Hectare,20311.0,Tonnes,2.69,Tonnes/Hectare
225902,225901, 2019-20,Karnataka,29,Raichur,546,Kharif     ,101,Rice,Cereals,143692.0,Hectare,510947.0,Tonnes,3.56,Tonnes/Hectare
225903,225902, 2019-20,Karnataka,29,Raichur,546,Summer     ,101,Rice,Cereals,78787.0,Hectare,235321.0,Tonnes,2.99,Tonnes/Hectare
225904,225903, 2019-20,Karnataka,29,Ramanagara,631,Kharif     ,101,Rice,Cereals,2463.0,Hectare,7815.0,Tonnes,3.17,Tonnes/Hectare
225905,225904, 2019-20,Karnataka,29,Ramanagara,631,Summer     ,101,Rice,Cereals,262.0,Hectare,503.0,Tonnes,1.92,Tonnes/Hectare
225906,225905, 2019-20,Karnataka,29,Shivamogga,547,Kharif     ,101,Rice,Cereals,82004.0,Hectare,225376.0,Tonnes,2.75,Tonnes/Hectare
225907,225906, 2019-20,Karnataka,29,Shivamogga,547,Summer     ,101,Rice,Cereals,7442.0,Hectare,21606.0,Tonnes,2.9,Tonnes/Hectare
225908,225907, 2019-20,Karnataka,29,Tumakuru,548,Kharif     ,101,Rice,Cereals,1493.0,Hectare,4437.0,Tonnes,2.97,Tonnes/Hectare
225909,225908, 2019-20,Karnataka,29,Tumakuru,548,Summer     ,101,Rice,Cereals,929.0,Hectare,3136.0,Tonnes,3.38,Tonnes/Hectare
225910,225909, 2019-20,Karnataka,29,Udupi,549,Kharif     ,101,Rice,Cereals,34553.0,Hectare,99526.0,Tonnes,2.88,Tonnes/Hectare
225911,225910, 2019-20,Karnataka,29,Udupi,549,Rabi       ,101,Rice,Cereals,3716.0,Hectare,9390.0,Tonnes,2.53,Tonnes/Hectare
225912,225911, 2019-20,Karnataka,29,Udupi,549,Summer     ,101,Rice,Cereals,54.0,Hectare,164.0,Tonnes,3.04,Tonnes/Hectare
225913,225912, 2019-20,Karnataka,29,Uttara Kannada,550,Kharif     ,101,Rice,Cereals,46275.0,Hectare,105639.0,Tonnes,2.28,Tonnes/Hectare
225914,225913, 2019-20,Karnataka,29,Uttara Kannada,550,Rabi       ,101,Rice,Cereals,928.0,Hectare,2045.0,Tonnes,2.2,Tonnes/Hectare
225915,225914, 2019-20,Karnataka,29,Uttara Kannada,550,Summer     ,101,Rice,Cereals,544.0,Hectare,1297.0,Tonnes,2.38,Tonnes/Hectare
225916,225915, 2019-20,Karnataka,29,Vijayapura,530,Kharif     ,101,Rice,Cereals,108.0,Hectare,346.0,Tonnes,3.2,Tonnes/Hectare
225917,225916, 2019-20,Karnataka,29,Vijayapura,530,Summer     ,101,Rice,Cereals,50.0,Hectare,152.0,Tonnes,3.04,Tonnes/Hectare
225918,225917, 2019-20,Karnataka,29,Yadagiri,635,Kharif     ,101,Rice,Cereals,87474.0,Hectare,321847.0,Tonnes,3.68,Tonnes/Hectare
225919,225918, 2019-20,Karnataka,29,Yadagiri,635,Summer     ,101,Rice,Cereals,32944.0,Hectare,98929.0,Tonnes,3.0,Tonnes/Hectare
225920,225919, 2019-20,Karnataka,29,Bagalkote,524,Rabi       ,1008,Safflower,Oilseeds,583.0,Hectare,426.0,Tonnes,0.73,Tonnes/Hectare
225921,225920, 2019-20,Karnataka,29,Ballari,528,Rabi       ,1008,Safflower,Oilseeds,574.0,Hectare,318.0,Tonnes,0.55,Tonnes/Hectare
225922,225921, 2019-20,Karnataka,29,Bangalore Rural,526,Rabi       ,1008,Safflower,Oilseeds,1.0,Hectare,1.0,Tonnes,1.0,Tonnes/Hectare
225923,225922, 2019-20,Karnataka,29,Belagavi,527,Rabi       ,1008,Safflower,Oilseeds,816.0,Hectare,585.0,Tonnes,0.72,Tonnes/Hectare
225924,225923, 2019-20,Karnataka,29,Bengaluru Urban,525,Rabi       ,1008,Safflower,Oilseeds,10.0,Hectare,9.0,Tonnes,0.9,Tonnes/Hectare
225925,225924, 2019-20,Karnataka,29,Bidar,529,Rabi       ,1008,Safflower,Oilseeds,8821.0,Hectare,11589.0,Tonnes,1.31,Tonnes/Hectare
225926,225925, 2019-20,Karnataka,29,Chamarajanagara,531,Rabi       ,1008,Safflower,Oilseeds,12.0,Hectare,11.0,Tonnes,0.92,Tonnes/Hectare
225927,225926, 2019-20,Karnataka,29,Chikkaballapura,630,Rabi       ,1008,Safflower,Oilseeds,6.0,Hectare,6.0,Tonnes,1.0,Tonnes/Hectare
225928,225927, 2019-20,Karnataka,29,Chikkamagaluru,532,Rabi       ,1008,Safflower,Oilseeds,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare
225929,225928, 2019-20,Karnataka,29,Chitradurga,533,Rabi       ,1008,Safflower,Oilseeds,1318.0,Hectare,848.0,Tonnes,0.64,Tonnes/Hectare
225930,225929, 2019-20,Karnataka,29,Davangere,535,Rabi       ,1008,Safflower,Oilseeds,13.0,Hectare,12.0,Tonnes,0.92,Tonnes/Hectare
225931,225930, 2019-20,Karnataka,29,Dharwad,536,Rabi       ,1008,Safflower,Oilseeds,4513.0,Hectare,4450.0,Tonnes,0.99,Tonnes/Hectare
225932,225931, 2019-20,Karnataka,29,Gadag,537,Rabi       ,1008,Safflower,Oilseeds,3571.0,Hectare,2158.0,Tonnes,0.6,Tonnes/Hectare
225933,225932, 2019-20,Karnataka,29,Hassan,539,Rabi       ,1008,Safflower,Oilseeds,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare
225934,225933, 2019-20,Karnataka,29,Haveri,540,Rabi       ,1008,Safflower,Oilseeds,451.0,Hectare,288.0,Tonnes,0.64,Tonnes/Hectare
225935,225934, 2019-20,Karnataka,29,Kalaburagi,538,Rabi       ,1008,Safflower,Oilseeds,1909.0,Hectare,1609.0,Tonnes,0.84,Tonnes/Hectare
225936,225935, 2019-20,Karnataka,29,Kolar,542,Rabi       ,1008,Safflower,Oilseeds,2.0,Hectare,2.0,Tonnes,1.0,Tonnes/Hectare
